policy_id,edad,zona,anios_vehiculo,cobertura,historial_siniestros,tipo_uso,numero_siniestros,tuvo_siniestro,severidad_promedio,costo_siniestros,lambda_real,prob_siniestro_real,severidad_esperada_real,prima_pura_real
5656,30,1,3,0,2,0,0,0,,0.0,0.13199384318783028,0.1236536094371139,6550.1943503613975,864.5853259314141
5657,65,3,7,1,2,0,0,0,,0.0,0.16737809227680256,0.15412026972440152,11559.351014081087,1934.7821206948154
5658,64,5,14,0,0,2,0,0,,0.0,0.1528955913521644,0.14178067734721433,12955.167211313175,1980.7879518398986
5659,47,3,10,0,0,1,0,0,,0.0,0.11830372745486127,0.1115738277884698,8701.493877850995,1029.419160175428
5660,59,1,2,1,0,0,0,0,,0.0,0.06784700738577899,0.06559658053601691,8227.60300221878,558.218241658795
5661,25,1,9,0,1,1,0,0,,0.0,0.10050980440225143,0.09562375449919447,7039.201363272482,707.5087521705788
5662,30,5,7,0,0,0,0,0,,0.0,0.1580253208896478,0.14617183799390376,10252.224649575723,1620.1110900819606
5663,67,3,14,0,3,0,0,0,,0.0,0.21991811642078862,0.1974154862354741,9129.352034126798,2007.7099034874605
5664,43,4,10,0,1,0,0,0,,0.0,0.1950498718579405,0.17720637721389565,9616.637977614208,1875.7240052378554
5665,49,2,2,2,0,2,0,0,,0.0,0.1366270948168818,0.1277045510161664,14548.599301100781,1987.7328561643167
5666,44,1,0,2,1,0,0,0,,0.0,0.11440620065220498,0.10810440628035034,10211.297659526826,1168.2357689552173
5667,29,3,5,2,0,1,0,0,,0.0,0.13731194097961086,0.12830173469435313,15541.202470778391,2133.992676419705
5668,65,4,3,2,0,1,0,0,,0.0,0.12399674050160123,0.11661727973737956,18164.96467537078,2252.3964110727034
5669,61,2,17,0,0,0,0,0,,0.0,0.09022037414328606,0.08627019933995272,8563.37785048697,772.5911536012632
5670,56,4,5,0,1,1,0,0,,0.0,0.15993304821158222,0.14779915657320053,9056.60857963643,1448.4510166004222
5671,38,3,12,1,2,0,0,0,,0.0,0.2461042628790196,0.21815929628697084,12274.141361097467,3020.7185121457783
5672,54,2,2,0,0,1,0,0,,0.0,0.08143093836426381,0.07820363157930166,7152.734427570845,582.4538763074693
5673,72,2,8,2,1,1,0,0,,0.0,0.10310576220961341,0.09796843241529263,13456.936809554429,1387.4877267557126
5674,55,2,18,0,0,0,0,0,,0.0,0.1020288155706959,0.0969964692681039,8666.75742156741,884.2589945610613
5675,46,2,12,1,0,0,0,0,,0.0,0.11102498643318677,0.10508361211886275,10670.625874719184,1184.706092974309
5676,33,4,5,1,1,1,0,0,,0.0,0.20199749149492421,0.18290302236841838,12981.10347335243,2622.150338453239
5677,47,2,14,2,2,0,0,0,,0.0,0.22436075706864864,0.20097317220799182,14461.5690571167,3244.608582055246
5678,39,4,10,1,3,2,0,0,,0.0,0.47213042850062353,0.37632783701240635,16014.502549103152,7560.933950732399
5679,52,2,4,1,1,0,0,0,,0.0,0.12593366234502845,0.11832666701516292,9693.87963611404,1220.7857649077328
5680,20,2,19,0,0,0,0,0,,0.0,0.09489350653462311,0.09053021809993933,8771.385020692798,832.3474817788074
5681,28,5,18,1,0,0,1,1,17253.28623487014,17253.28623487014,0.19750329721911258,0.17922256565978056,17452.706222671204,3446.9670243740866
5682,62,5,11,1,0,0,0,0,,0.0,0.15001799881265337,0.13930751515714368,16046.56360456979,2407.2733597775177
5683,39,3,0,1,3,2,0,0,,0.0,0.3394257703244835,0.28782084022396937,12348.007586341244,4191.231986966443
5684,42,2,8,1,1,0,0,0,,0.0,0.14341682909453757,0.1336071441309562,10170.534050458307,1458.625743714754
5685,49,4,10,0,0,1,0,0,,0.0,0.13938714521614542,0.13010881095283122,9616.637977614208,1340.4357142768106
5686,42,1,18,0,0,0,0,0,,0.0,0.09517861450234767,0.09078947822084449,7842.006408075048,746.3913048391152
5687,61,3,14,2,0,0,0,0,,0.0,0.12117736260238535,0.11412317576062003,17313.641573165245,2098.0214228791783
5688,31,3,4,0,1,0,0,0,,0.0,0.14363211576281437,0.1337936468858163,8097.008893052415,1162.990518659442
5689,61,4,10,1,0,1,0,0,,0.0,0.13258915392675147,0.12417515259890566,13783.8100824925,1827.583716724707
5690,29,1,3,1,3,1,0,0,,0.0,0.2007891352397867,0.18191508135229983,8326.929002336978,1671.9568735823416
5691,39,1,9,2,0,0,0,0,,0.0,0.09773456455021805,0.09311040754427313,11375.873135065982,1111.8160072341975
5692,51,2,10,0,2,2,0,0,,0.0,0.1919539076686818,0.17465509031399895,9147.629009077667,1755.9231341958498
5693,68,1,10,0,0,0,0,0,,0.0,0.05715433720613679,0.05555170539355214,7124.180635516386,407.1778223597334
5694,31,3,8,2,0,1,0,0,,0.0,0.14653367697210135,0.13630335484284195,16110.878402831602,2360.78625161733
5695,51,5,8,1,0,0,0,0,,0.0,0.1719588628931632,0.15798618953186483,15479.16182490781,2661.779065950408
5696,21,2,15,1,0,1,0,0,,0.0,0.10377813250011803,0.09857472779209331,11061.766698744965,1147.969490147748
5697,22,3,10,0,4,0,0,0,,0.0,0.342323185943788,0.28988133275214134,8701.493877850995,2978.723106736319
5698,61,2,0,0,2,1,0,0,,0.0,0.12739025883896465,0.11960997444333887,6983.112407330842,889.5804970714615
5699,58,1,14,2,0,1,0,0,,0.0,0.09906292744674736,0.09431428625920635,12079.31784367658,1196.6125871543336
5700,39,4,12,1,1,1,0,0,,0.0,0.22981055118002663,0.20531585978409683,14118.62321114021,3244.608582055249
5701,53,2,13,2,1,0,0,0,,0.0,0.154200742914708,0.14290005300084074,14289.067308936412,2203.384794596262
5702,39,3,14,2,1,1,0,0,,0.0,0.22525999737855634,0.20169136637727003,17313.641573165245,3900.070855384467
5703,33,4,3,1,0,0,0,0,,0.0,0.1381382891910797,0.12902176345861538,12673.265817922727,1750.663258551635
5704,42,5,19,1,0,0,0,0,,0.0,0.21502521041165426,0.19347889280809372,17663.40033368609,3798.076373336136
5705,35,1,19,1,0,1,0,0,,0.0,0.10888097128349856,0.10316283947850546,10089.494368991673,1098.5539466552027
5706,64,3,2,2,2,2,0,0,,0.0,0.2327012120615711,0.20760970517956068,17417.835692379715,4053.1514771060542
5707,41,5,4,1,0,0,0,0,,0.0,0.1719588628931632,0.15798618953186483,14753.712130959919,2537.0315614929355
5708,36,3,4,0,1,1,0,0,,0.0,0.14837684372696588,0.1378938255838158,8097.008893052415,1201.4086231802912
5709,48,1,19,2,3,1,1,1,26220.7051943375,26220.7051943375,0.2990932144988293,0.25850971143210855,12826.261143753285,3836.247675486601
5710,61,2,18,1,0,1,0,0,,0.0,0.10429832255402453,0.09904351831238167,11467.245120772568,1196.0144304124012
5711,33,4,5,2,0,0,1,1,9580.471878248993,9580.471878248993,0.154200742914708,0.14290005300084074,18606.19744180746,2869.08946834445
5712,71,4,12,0,0,0,0,0,,0.0,0.0925043137884824,0.08835472168892222,9850.22917112949,911.1886901346252
5713,44,2,4,0,1,0,0,0,,0.0,0.12393475762836002,0.11656252344124729,7326.47662060374,908.0051042443707
5714,55,1,0,1,0,0,0,0,,0.0,0.07047480562894677,0.0680487808451593,8032.491236627475,566.0882586175396
5715,72,2,4,1,0,1,0,0,,0.0,0.06316531132211131,0.06121173146895176,9693.87963611404,612.3169251342184
5716,42,2,1,0,0,0,0,0,,0.0,0.08830133964232938,0.0845150367578027,7067.414557496434,624.0621732346356
5717,29,4,16,0,1,0,1,1,6007.61484077127,6007.61484077127,0.20179559496851718,0.18273803667243782,10334.571394570143,2085.4709833119005
5718,60,5,15,1,1,1,0,0,,0.0,0.23574607655586358,0.21001875677481474,16835.583652712285,3968.9227926549556
5719,18,1,3,2,0,0,0,0,,0.0,0.07015838149189042,0.067753842324487,10585.601419007568,742.6686626758295
5720,44,4,11,0,2,1,0,0,,0.0,0.2663350969676039,0.23381766089954936,9732.732809200465,2592.1683364981855
5721,73,4,4,0,0,1,0,0,,0.0,0.0769576506490558,0.07407093472887016,8948.578752001418,688.6615974020889
5722,41,4,11,0,0,1,0,0,,0.0,0.1472681800845287,0.136937509794,9732.732809200465,1433.3218480599348
5723,56,5,17,0,0,0,1,1,11988.133327821106,11988.133327821106,0.16982275559145898,0.15618563527929896,11559.351014081107,1963.0408420601793
5724,47,1,17,0,1,0,0,0,,0.0,0.12374899484883264,0.11639839839637278,7748.464703900959,958.8647187294013
5725,30,4,16,1,1,1,0,0,,0.0,0.23223627472975883,0.20724120769265175,14812.845166711255,3440.079979665735
5726,36,1,4,1,0,1,0,0,,0.0,0.08733534760288081,0.08363025829540205,8427.454094620514,736.0146327610038
5727,47,5,3,0,0,1,0,0,,0.0,0.1526664198867049,0.14158397542898382,9771.74170621945,1491.8168223461248
5728,23,3,3,0,0,1,0,0,,0.0,0.09446744511239576,0.09014264555219764,8000.425446016581,755.7797516973857
5729,41,1,2,2,0,0,0,0,,0.0,0.08799282516885158,0.08423255282344067,10459.333325752485,920.3462887156813
5730,41,4,12,0,0,1,0,0,,0.0,0.1494938536059855,0.13885626906789172,9850.22917112949,1472.5487176942397
5731,65,4,13,1,0,0,1,1,11437.210250048523,11437.210250048523,0.12033208299435234,0.11337404557823227,14289.067308936412,1719.4332333308232
5732,25,3,17,0,0,0,0,0,,0.0,0.12033208299435234,0.11337404557823227,9463.996160851364,1138.8223714857984
5733,66,2,1,2,0,0,0,0,,0.0,0.07405109137681229,0.07137575206210922,12372.728314001351,916.2140349605868
5734,41,1,5,2,0,1,0,0,,0.0,0.10172318779486839,0.09672044412911585,10842.729042538685,1102.9569626030361
5735,55,5,14,0,0,1,0,0,,0.0,0.16488615712986132,0.15200976376459419,11150.61575469762,1838.5821814237788
5736,49,1,13,1,1,1,0,0,,0.0,0.13061515859511114,0.12244457092068128,9388.586233459944,1226.2916798672477
5737,35,5,8,1,0,1,0,0,,0.0,0.18966422634073532,0.17276314833963335,15479.16182490781,2935.843251924184
5738,71,3,3,0,1,1,0,0,,0.0,0.09112710397782225,0.08709832990883126,8000.425446016581,729.0556014859679
5739,30,4,9,1,0,1,0,0,,0.0,0.15489620988490704,0.14349593047357023,13619.392837971931,2109.5923315355
5740,20,4,3,0,0,1,0,0,,0.0,0.10699212985311443,0.10146725545284052,8841.837535169914,946.0070297030406
5741,60,5,10,0,0,0,0,0,,0.0,0.1422740715865136,0.1326165012655336,10628.02862252103,1512.0929050640723
5742,53,1,18,2,0,1,0,0,,0.0,0.11366497195098556,0.10744306259461323,12673.265817922727,1440.506403721571
5743,68,5,3,0,1,1,0,0,,0.0,0.14270153467530902,0.13298719646017176,9771.74170621945,1394.4425379282384
5744,44,1,2,0,0,0,0,0,,0.0,0.07442227401699995,0.07172037729879166,6472.061751340123,481.66555311317927
5745,18,5,14,0,0,0,2,1,8737.272175730126,17474.544351460252,0.14485819218961926,0.13485503127396758,11150.61575469762,1615.2580400265842
5746,19,2,0,2,0,0,0,0,,0.0,0.08204396638350181,0.07876854540948075,12225.142857990617,1002.9992096744894
5747,42,5,19,0,0,0,0,0,,0.0,0.19849328661622387,0.1800347245364955,11840.131324822405,2350.186580631704
5748,32,1,15,0,2,1,0,0,,0.0,0.16089553106195612,0.14861899066865503,7564.715362982049,1217.128895659535
5749,70,3,8,1,4,1,0,0,,0.0,0.28365402649977045,0.24697287292547865,11698.898838627467,3318.439761190169
5750,24,3,7,1,0,1,0,0,,0.0,0.11613522895510063,0.10964518659488143,11559.351014081087,1342.4478765926817
5751,68,5,7,1,0,1,0,0,,0.0,0.12783690592134303,0.12000311027658661,15294.521938003658,1955.2043621004907
5752,30,1,7,2,0,1,1,1,7270.657404540602,7270.657404540602,0.09975880065361871,0.09494430944769283,11106.102377783815,1107.9314531440164
5753,24,1,16,0,0,1,0,0,,0.0,0.08143093836426381,0.07820363157930166,7656.038792033628,623.4384229885031
5754,33,4,15,1,0,1,0,0,,0.0,0.17386085214753405,0.15958616869748155,14636.153296230952,2544.6540842446525
5755,26,1,4,1,0,0,1,1,9281.67043549993,9281.67043549993,0.0759257036799818,0.07311493184908746,8427.454094620514,639.8603823648065
5756,40,4,3,0,0,0,0,0,,0.0,0.13068048250402503,0.12250189439928016,8841.837535169914,1155.4555953182037
5757,36,1,10,2,0,0,1,1,3885.706300225196,3885.706300225196,0.09847032945383849,0.09377741966571551,11513.205961656337,1133.709184114197
5758,48,5,13,1,0,1,0,0,,0.0,0.2004881773118026,0.18166883515725485,16436.339735576883,3295.2917952633647
5759,48,3,14,0,1,0,0,0,,0.0,0.1683012080256144,0.15490075433078,9129.352034126798,1536.4809758346403
5760,18,5,6,0,2,1,1,1,7410.3450872385265,7410.3450872385265,0.23410161634558224,0.20871859531456494,10129.933170151586,2371.433728605214
5761,25,1,9,0,0,2,0,0,,0.0,0.082290467849976,0.07899560232791814,8178.385185309586,673.0031431564385
5762,27,2,2,2,1,1,0,0,,0.0,0.14449649901399658,0.1345420576460543,12522.09546426946,1809.3989549059831
5763,29,3,9,0,0,0,0,0,,0.0,0.11242150884483612,0.10633251065072169,8597.699960345846,966.5664021372677
5764,23,1,13,2,0,1,0,0,,0.0,0.09931089459515018,0.09453883872102442,11935.232272005214,1185.2985941337447
5765,35,1,6,0,1,1,0,0,,0.0,0.10619269052406835,0.10074864583429033,6790.297268953957,721.0799364484541
5766,49,2,6,2,0,1,0,0,,0.0,0.1187778900576697,0.11199498639796679,13137.815104283169,1560.4819580545386
5767,35,4,9,2,2,1,0,0,,0.0,0.3337043024968552,0.2837344511493817,19521.07636311762,6514.267171742012
5768,36,4,17,0,3,0,1,1,9801.644779611732,9801.644779611732,0.39337182295802203,0.32522219694318444,10459.333325752503,4114.407017276853
5769,44,1,12,0,0,1,0,0,,0.0,0.08646634637465796,0.08283358575978339,7297.229247863296,630.9647517210325
5770,49,1,18,2,0,0,0,0,,0.0,0.10747467935954096,0.1019007373885713,12673.265817922727,1362.0551802194757
5771,36,4,1,0,0,0,1,1,8144.683888233093,8144.683888233093,0.12580779162853092,0.11821568317636233,8632.159633587491,1085.992940486591
5772,30,2,16,0,2,0,0,0,,0.0,0.19204990862075413,0.17473432040797376,8461.231420614573,1624.9787211480825
5773,41,4,0,2,0,0,0,0,,0.0,0.1465336769721013,0.13630335484284195,17522.656855560235,2567.6593393656394
5774,19,2,6,2,1,0,0,0,,0.0,0.1211773626023853,0.11412317576062003,13137.815104283169,1592.0057846948162
5775,46,2,8,1,0,0,0,0,,0.0,0.10455939456444768,0.0992787021310676,10170.534050458307,1063.4248827130205
5776,71,2,4,2,1,0,0,0,,0.0,0.09067260565062223,0.08668332332412143,12826.261143753285,1162.9905186594403
5777,40,2,19,1,0,0,0,0,,0.0,0.12555642749319726,0.11799400636438018,11605.68101636866,1457.1678470408676
5778,24,4,17,1,2,2,1,1,21992.709763114508,21992.709763114508,0.3419810338623976,0.28963832260126454,17417.835692379715,5956.569457725384
5779,58,3,11,0,1,1,0,0,,0.0,0.1412816306810409,0.13175524709941555,8806.540825510823,1244.2024484873293
5780,25,4,9,1,0,1,0,0,,0.0,0.14551152294617953,0.13542007249141796,13619.392837971931,1981.7785934555857
5781,29,1,15,1,0,1,0,0,,0.0,0.097734564550218,0.09311040754427302,9616.637977614191,939.8779251792121
5782,26,3,14,1,0,1,0,0,,0.0,0.13292104149817457,0.12446577975006423,12572.28415659294,1671.1211041053327
5783,68,3,9,2,1,0,0,0,,0.0,0.12783690592134303,0.12000311027658661,16305.373580796846,2084.4285084606786
5784,73,5,16,0,2,2,0,0,,0.0,0.22212833023565312,0.199187410728069,13269.852341202142,2947.610143024904
5785,50,3,3,1,0,0,0,0,,0.0,0.11247773365428962,0.10638275552250775,11017.6080082093,1239.235579054734
5786,53,1,5,1,3,0,0,0,,0.0,0.19214595758530467,0.17481358251539514,8529.192754856387,1638.8499093115233
5787,54,4,0,0,0,1,0,0,,0.0,0.11326783993558948,0.10708852926559742,8529.192754856402,966.0832397368644
5788,52,1,2,0,2,0,0,0,,0.0,0.1271993166931173,0.11944185483262759,6472.061751340123,823.2418323661236
5789,49,5,3,2,2,0,0,0,,0.0,0.3212614504447939,0.2747663864500173,21747.411109848224,6986.604836569065
5790,74,2,12,0,1,1,0,0,,0.0,0.07902429042826366,0.07598252060780963,8064.685547269543,637.3060529000488
5791,59,4,17,1,3,1,0,0,,0.0,0.3770038045275623,0.3140865356856243,14991.670112492284,5651.916668631739
5792,23,4,11,1,0,0,0,0,,0.0,0.1381382891910797,0.12902176345861538,13950.21221948351,1927.058449851947
5793,40,3,8,2,1,2,0,0,,0.0,0.25157855305975657,0.22242762547853367,18718.17020884131,4709.090177066539
5794,73,3,5,1,0,1,0,0,,0.0,0.07431072428918589,0.07161682218387899,11285.229209122972,838.6135562994045
5795,41,1,2,0,0,1,0,0,,0.0,0.07498253944122658,0.07224031461035552,6472.061751340123,485.29162553591476
5796,29,1,11,0,1,0,0,0,,0.0,0.10909895113325539,0.10335831060285505,7210.185802082461,786.6237084830863
5797,67,4,2,1,2,1,1,1,9410.127446808023,9410.127446808023,0.1855371773563668,0.16934204665988417,12522.09546426946,2323.314247027519
5798,53,5,15,0,3,1,0,0,,0.0,0.4233737162629849,0.34516613468721913,11285.229209122972,4777.869429145979
5799,50,5,8,1,1,1,2,1,14914.31765927329,29828.63531854658,0.2465969639416065,0.21854441515043654,15479.16182490781,3817.1143103830827
5800,41,2,7,0,2,0,0,0,,0.0,0.17631202223254736,0.16164364329955494,7595.03482292793,1339.0959485570406
5801,25,2,0,0,2,1,0,0,,0.0,0.14191883064374705,0.13230831639700247,6983.112407330842,991.0351471022345
5802,39,2,4,2,1,0,0,0,,0.0,0.1465336769721013,0.13630335484284195,12826.261143753285,1879.4792071985582
5803,42,4,0,2,0,2,0,0,,0.0,0.19750329721911256,0.17922256565978056,20358.422758367393,4020.8556209581807
5804,71,4,14,1,0,1,0,0,,0.0,0.10855481784442166,0.10287028524811859,14461.5690571167,1569.872994739828
5805,35,4,9,0,0,1,0,0,,0.0,0.14121100752296117,0.13169392674768654,9501.927958514374,1341.7768204324084
5806,26,5,15,2,2,0,0,0,,0.0,0.36312795998045994,0.3045025680329051,25115.73949232187,9120.227245247514
5807,42,2,11,1,1,0,0,0,,0.0,0.15001799881265335,0.13930751515714368,10543.343585342616,1581.6913054673248
5808,74,4,19,2,2,1,0,0,,0.0,0.22024824112705113,0.1976803954833818,22009.95213885567,4847.653245873538
5809,45,3,15,0,3,1,0,0,,0.0,0.3174293516174958,0.27198188774042054,9239.564209042896,2932.908876104707
5810,39,5,2,0,1,1,0,0,,0.0,0.20794118576715606,0.1877451925495004,9655.181565308612,2007.7099034874589
5811,56,2,2,1,2,0,1,1,12177.085261463937,12177.085261463937,0.15598428718166144,0.14442736627722919,9463.996160851331,1476.2346950403753
5812,54,1,17,2,1,0,0,0,,0.0,0.13492988578712517,0.1262228262608962,12522.095464269481,1689.6049108093594
5813,35,2,5,0,1,0,0,0,,0.0,0.1252429284615345,0.11771745499242603,7414.923962738238,928.6667914129431
5814,73,4,15,0,0,1,0,0,,0.0,0.09076332360769158,0.08676617378911755,10211.297659526826,926.811313926097
5815,51,5,12,1,3,0,1,1,5992.369849855062,5992.369849855062,0.44910435579192365,0.36180050459513846,16240.282355712054,7293.581545241006
5816,21,5,14,2,2,0,0,0,,0.0,0.3293942227826566,0.28064062701241654,24816.151739972494,8174.297014844711
5817,41,1,5,1,1,0,1,1,1750.4497312030683,1750.4497312030683,0.11469257397133165,0.10835978481329389,8529.192754856387,978.2350709521121
5818,70,3,6,2,0,1,1,1,26943.98048826948,26943.98048826948,0.09442022319630235,0.09009967933008334,15728.820356331807,1485.1187286593931
5819,40,1,11,1,0,1,0,0,,0.0,0.09778344405135009,0.09315473477177894,9165.94257455677,896.2774329170596
5820,50,2,0,2,2,0,0,0,,0.0,0.17728440996987782,0.16245845451990115,12225.142857990617,2167.3272383763324
5821,52,5,6,1,3,1,0,0,,0.0,0.42656095634509134,0.3472499248960118,15112.084488687642,6446.225211862421
5822,58,5,10,0,4,1,0,0,,0.0,0.4906618916992401,0.38777896397423084,10628.02862252103,5214.768628959838
5823,67,1,4,1,1,0,0,0,,0.0,0.07851229831747765,0.07550930981837412,8427.454094620514,661.6587899336944
5824,26,1,5,1,1,0,0,0,,0.0,0.10403790240845696,0.09880886054079119,8529.192754856387,887.359323452667
5825,47,4,19,0,0,0,0,0,,0.0,0.1621067840659425,0.14964960418088435,10713.393857158993,1736.713824615868
5826,48,3,5,0,1,1,0,0,,0.0,0.14704744340829723,0.13674697922076273,8194.75832336055,1205.018260799033
5827,26,3,18,1,0,0,0,0,,0.0,0.1342569201742329,0.12563460636595813,13190.471607498073,1770.9120936683544
5828,56,5,18,2,2,2,0,0,,0.0,0.49757946823204485,0.3919994352991112,30249.955730398007,15051.756886374338
5829,24,5,13,0,0,1,0,0,,0.0,0.1599330482115823,0.14779915657320053,11017.60800820932,1762.0796327532564
5830,44,5,3,2,3,1,0,0,,0.0,0.4950977802809435,0.3904886938043074,21747.411109848224,10767.094967342986
5831,36,4,4,0,0,2,0,0,,0.0,0.1454387853706157,0.13535718275641417,10396.765217825976,1512.0929050640746
5832,26,5,18,0,0,0,0,0,,0.0,0.17763933359513495,0.16275566505488614,11698.898838627467,2078.1845934906814
5833,64,4,0,0,1,1,0,0,,0.0,0.1264384058083441,0.11877157357548218,8529.192754856402,1078.417534756122
5834,31,5,10,0,1,0,0,0,,0.0,0.2252599973785563,0.20169136637727003,10628.02862252103,2394.0696996483084
5835,32,3,11,0,1,0,0,0,,0.0,0.1608955310619561,0.14861899066865503,8806.540825510823,1416.933062939361
5836,66,1,16,1,1,1,0,0,,0.0,0.10146919744560438,0.09649099070099254,9732.732809200448,987.5725871020721
5837,68,5,17,1,1,0,0,0,,0.0,0.19071025352350315,0.17362800816075752,17244.525331510835,3288.7077978649036
5838,19,5,5,1,0,1,0,0,,0.0,0.14726818008452872,0.136937509794,14931.82320565183,2198.9824288402788
5839,33,2,10,2,2,1,0,0,,0.0,0.23351709326301054,0.20825593786491015,13783.8100824925,3218.7552645530263
5840,58,3,12,2,4,1,0,0,,0.0,0.45749011548373325,0.3671299153891894,16903.060851751692,7732.983261096452
5841,62,3,19,0,1,1,0,0,,0.0,0.14704744340829723,0.13674697922076273,9693.879636114058,1425.4602171983267
5842,74,4,11,0,0,1,0,0,,0.0,0.08266160939748157,0.07933736190081819,9732.732809200465,804.5233578441823
